ID,구분,단지/커뮤니티명,입주_공급시기,규모_세대수,우선순위,접촉상태,주요타겟제품,커뮤니티_URL,타겟대상
MKT-293,2026신축입주,힐스테이트 등촌역,2026.10,274세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 등촌역 입주예정자협의회,신축 입주 예정자 (서울특별시 강서구 등촌동 366-24번지 일원)
MKT-294,2026신축입주,스위트 클래스 더 스카이 45,2026.10,264세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=스위트 클래스 더 스카이 45 입주예정자협의회,신축 입주 예정자 (강원도 홍천군 홍천읍 희망리 396-9 외 7필지)
MKT-295,2026신축입주,봉동 한양립스 센텀포레,2026.10,256세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=봉동 한양립스 센텀포레 입주예정자협의회,신축 입주 예정자 (전북특별자치도 완주군 봉동읍 용암리 48-4 일원)
MKT-296,2026신축입주,삼문 시그니처 웰가,2026.10,232세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=삼문 시그니처 웰가 입주예정자협의회,신축 입주 예정자 (경상남도 밀양시 삼문동 620-1번지 외 9필지)
MKT-297,2026신축입주,성남 금토지구 A-3블록 중흥S-클래스 (사전청약),2026.10,229세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=성남 금토지구 A-3블록 중흥S-클래스 (사전청약) 입주예정자협의회,신축 입주 예정자 (경기도 성남시 수정구 금토로 44-5(금토동))
MKT-298,2026신축입주,포항자이 디오션,2026.10,212세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=포항자이 디오션 입주예정자협의회,신축 입주 예정자 (경상북도 포항시 북구 항구동 17-358번지 일원)
MKT-299,2026신축입주,대상 웰라움 홍천,2026.10,200세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=대상 웰라움 홍천 입주예정자협의회,신축 입주 예정자 (강원특별자치도 홍천군 홍천읍 갈마곡리 23-26 일원)
MKT-300,2026신축입주,e편한세상 신정 스카이하임,2026.10,158세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=e편한세상 신정 스카이하임 입주예정자협의회,신축 입주 예정자 (울산광역시 남구 신정동 1136-3번지 외 15필지)
MKT-301,2026신축입주,래미안 레벤투스,2026.10,133세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=래미안 레벤투스 입주예정자협의회,신축 입주 예정자 (서울특별시 강남구 도곡동 540번지 일대(도곡삼호아파트 재건축정비사업조합))
MKT-302,2026신축입주,운정3 제일풍경채(A46BL) (본청약),2026.10,121세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=운정3 제일풍경채(A46BL) (본청약) 입주예정자협의회,신축 입주 예정자 (경기도 파주시 운정3지구 A46BL (경기도 파주시 동패동 415-13번지 일원))
MKT-303,2026신축입주,서귀포시 서홍동 형남아파트6차,2026.10,94세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=서귀포시 서홍동 형남아파트6차 입주예정자협의회,신축 입주 예정자 (제주특별자치도 서귀포시 서홍동 384-5번지 일원)
MKT-304,2026신축입주,동작 보라매역 프리센트,2026.10,91세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=동작 보라매역 프리센트 입주예정자협의회,신축 입주 예정자 (서울특별시 동작구 신대방동 377-1번지 외 5필지)
MKT-305,2026신축입주,남울산 노르웨이숲(조합원 취소분)(2회차),2026.10,52세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=남울산 노르웨이숲(조합원 취소분)(2회차) 입주예정자협의회,신축 입주 예정자 (울산광역시 울주군 온양읍 발리동상로 34)
MKT-306,2026신축입주,여월 중앙하이츠 아르비채,2026.10,37세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=여월 중앙하이츠 아르비채 입주예정자협의회,신축 입주 예정자 (경기도 부천시 오정구 여월동 8-9번지 외 4필지)
MKT-307,2026신축입주,시흥 은계 에피트,2026.10,30세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=시흥 은계 에피트 입주예정자협의회,신축 입주 예정자 (경기도 시흥시 은행동 289-31번지 일원)
MKT-308,2026신축입주,시흥 은계 에피트(조합원 취소분),2026.10,24세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=시흥 은계 에피트(조합원 취소분) 입주예정자협의회,신축 입주 예정자 (경기도 시흥시 은행동 289-31번지 일원)
MKT-309,2026신축입주,문수데시앙2단지 공가세대 일반공급,2026.10,22세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=문수데시앙2단지 공가세대 일반공급 입주예정자협의회,신축 입주 예정자 (울산광역시 울주군 청량읍 율리영해2길 7 (문수데시앙 2단지 아파트))
MKT-310,2026신축입주,서신 더샵 비발디,2026.11,1225세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=서신 더샵 비발디 입주예정자협의회,신축 입주 예정자 (전북특별자치도 전주시 완산구 서신동 40-4번지 일대)
MKT-311,2026신축입주,울산 다운2지구 우미린 더 시그니처 본청약,2026.11,1109세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=울산 다운2지구 우미린 더 시그니처 본청약 입주예정자협의회,신축 입주 예정자 (울산광역시 울주군 범서읍 서사리 305번지 일원(울산 다운2지구 B-2BL))
MKT-312,2026신축입주,부산 에코델타시티 16블록 중흥S-클래스,2026.11,1067세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=부산 에코델타시티 16블록 중흥S-클래스 입주예정자협의회,신축 입주 예정자 (부산광역시 강서구 강동동 에코델타시티 16BL)
MKT-313,2026신축입주,이천 중리지구 B3블록 금성백조 예미지,2026.11,1009세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=이천 중리지구 B3블록 금성백조 예미지 입주예정자협의회,신축 입주 예정자 (경기도 이천시 중리지구 B3블록(중리동 518번지))
MKT-314,2026신축입주,평택 푸르지오 센터파인,2026.11,851세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=평택 푸르지오 센터파인 입주예정자협의회,신축 입주 예정자 (경기도 평택시 현덕면 평택 화양지구 도시개발사업 9-2BL)
MKT-315,2026신축입주,영주자이 시그니처,2026.11,763세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=영주자이 시그니처 입주예정자협의회,신축 입주 예정자 (경상북도 영주시 상망동 산78-1번지 일원)
MKT-316,2026신축입주,평택 화양 동문 디 이스트,2026.11,753세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=평택 화양 동문 디 이스트 입주예정자협의회,신축 입주 예정자 (경기도 평택시 화양지구 6-2BL(경기도 평택시 현덕면 운정리 150-1번지 일원))
MKT-317,2026신축입주,의왕 센트라인 데시앙,2026.11,532세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=의왕 센트라인 데시앙 입주예정자협의회,신축 입주 예정자 (경기도 의왕시 오전동 32-4번지)
MKT-318,2026신축입주,이천 중리지구 A-2블록 신안인스빌 퍼스티지,2026.11,523세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=이천 중리지구 A-2블록 신안인스빌 퍼스티지 입주예정자협의회,신축 입주 예정자 (경기도 이천시 증일동 중리택지개발지구 A2블록)
MKT-319,2026신축입주,성남 복정1지구 B3블록(사전청약),2026.11,417세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=성남 복정1지구 B3블록(사전청약) 입주예정자협의회,신축 입주 예정자 (경기도 성남시 수정구 복정1지구 B3BL)
MKT-320,2026신축입주,동래 반도 유보라,2026.11,400세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=동래 반도 유보라 입주예정자협의회,신축 입주 예정자 (부산광역시 동래구 낙민동 76-1번지 일원)
MKT-321,2026신축입주,공주월송지구 경남아너스빌,2026.11,366세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=공주월송지구 경남아너스빌 입주예정자협의회,신축 입주 예정자 (충청남도 공주시 월송동 671-1 (B-4BL))
MKT-322,2026신축입주,용인 에버랜드역 칸타빌,2026.11,348세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=용인 에버랜드역 칸타빌 입주예정자협의회,신축 입주 예정자 (경기도 용인시 처인구 포곡읍 전대리 192-2외 5필지)
MKT-323,2026신축입주,관저 푸르지오 센트럴파크 2단지,2026.11,264세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=관저 푸르지오 센트럴파크 2단지 입주예정자협의회,신축 입주 예정자 (대전광역시 서구 가수원동 산 16-119번지 일원 (계백지구 도시개발사업구역 공동주택용지 A2블럭))
MKT-324,2026신축입주,관저 푸르지오 센트럴파크 1단지,2026.11,264세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=관저 푸르지오 센트럴파크 1단지 입주예정자협의회,신축 입주 예정자 (대전광역시 서구 관저동 7-27번지 일원 (계백지구 도시개발사업구역 공동주택용지 A1블럭))
MKT-325,2026신축입주,강릉자이르네 디오션,2026.11,228세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=강릉자이르네 디오션 입주예정자협의회,신축 입주 예정자 (강원특별자치도 강릉시 송정동 산77-3번지 일원)
MKT-326,2026신축입주,e편한세상 번영로 리더스포레,2026.11,192세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=e편한세상 번영로 리더스포레 입주예정자협의회,신축 입주 예정자 (울산광역시 남구 야음동 828-29번지 일원)
MKT-327,2026신축입주,청양 금성백조 예미지 퍼스트클래스,2026.11,182세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=청양 금성백조 예미지 퍼스트클래스 입주예정자협의회,신축 입주 예정자 (충청남도 청양군 청양읍 읍내리 308-4번지)
MKT-328,2026신축입주,강변역 센트럴 아이파크,2026.11,68세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=강변역 센트럴 아이파크 입주예정자협의회,신축 입주 예정자 (서울특별시 광진구 구의동 592-39번지 일원)
MKT-329,2026신축입주,홍대입구역 센트럴 아르떼 해모로,2026.11,52세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=홍대입구역 센트럴 아르떼 해모로 입주예정자협의회,신축 입주 예정자 (서울특별시 마포구 동교동 200-2번지 일원)
MKT-330,2026신축입주,해링턴 마레,2026.12,1382세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=해링턴 마레 입주예정자협의회,신축 입주 예정자 (부산광역시 남구 우암동 198-3번지 일원)
MKT-331,2026신축입주,인천 연희공원 호반써밋 파크에디션,2026.12,1370세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=인천 연희공원 호반써밋 파크에디션 입주예정자협의회,신축 입주 예정자 (인천광역시 서구 연희동 166-10번지(외 70필지) 일원)
